id,term,definition,source,url_source,explanation,source_explanation,url_source_explanation,key
1996,CRAC,Cellule Rectorale d’Action Culturelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,craccellulerectoraledactionculturelle
1997,CRADT,Conseil régional d'aménagement et de développement du territoire.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,cradtconseilrégionaldaménagementetdedéveloppementduterritoire
1998,CRAH,Compte-Rendu d'Activité Hebdomadaire,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,crahcompterendudactivitéhebdomadaire
1999,CRAHM,Centre de recherche archéologique et historique médiéval.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crahmcentrederecherchearchéologiqueethistoriquemédiéval
1994,CRAM,Caisse régionale d'assurance-maladie.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,cramcaisserégionaledassurancemaladie
1995,CRAM,Caisse régionale d’assurance maladie,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,cramcaisserégionaledassurancemaladie
2001,CRAMIF,Caisse régionale d'assurance maladie d’Île de France,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,cramifcaisserégionaledassurancemaladiedîledefrance
2005,CRATMP,Comité Régional Des Accidents Du Travail Et Maladies Professionnelles (émanation Du La Carsat Volet Prévention),L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cratmpcomitérégionaldesaccidentsdutravailetmaladiesprofessionnellesémanationdulacarsatvoletprévention
2006,CRC,Chambre régionale des comptes.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crcchambrerégionaledescomptes
2007,CRCCA,Caisse de RetraiteComplémentaire desCadres de l’Agriculture,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crccacaissederetraitecomplémentairedescadresdelagriculture
2008,CRCI,Chambre régionale de commerce et d'industrie.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crcichambrerégionaledecommerceetdindustrie
2009,CRCOS,Comité Régional de l’ Observation Sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crcoscomitérégionaldelobservationsociale
2010,CRCSM,Conférence Régionale Consultatives de Santé Mentale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crcsmconférencerégionaleconsultativesdesantémentale
2011,CRDM,Centre de ressources documentaires multimédia (ministère santé et affaires sociales),CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html,,,,crdmcentrederessourcesdocumentairesmultimédiaministèresantéetaffairessociales
2012,CRDP,Centre Régional de Documentation Pédagogique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crdpcentrerégionaldedocumentationpédagogique
2003,CRDS,Contribution au remboursement de la dette sociale,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crdscontributionauremboursementdeladettesociale
2016,CRDV,Centre de Rééducation de Déficients Visuels,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crdvcentrederééducationdedéficientsvisuels
2014,CRE,Commission de régulation de l'électricité,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crecommissionderégulationdelélectricité
2015,CRE,Contrat de retour à l’emploi,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crecontratderetouràlemploi
2019,CREAHl,Centre régional d’études et d’action en faveur des personnes handicapées et inadaptées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,creahlcentrerégionaldétudesetdactionenfaveurdespersonneshandicapéesetinadaptées
2017,CREAI,Centre Régional d’Etude et d’Action pour l’Insertion,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,creaicentrerégionaldetudeetdactionpourlinsertion
2018,CREAI,Centre régional pour l’enfance et l’adolescence inadaptées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,creaicentrerégionalpourlenfanceetladolescenceinadaptées
2022,CREDES,Centre de Recherche En Economie de la Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,credescentrederechercheeneconomiedelasanté
2021,CREDOC,Centre de recherches pour l'étude et l'observation des conditions de vie,Sénat,https://www.senat.fr/histoire/sigles.html,,,,credoccentrederecherchespourlétudeetlobservationdesconditionsdevie
2025,CREFO,"Centre régional de formation, formation permanente en milieu ouvrier",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crefocentrerégionaldeformation
2026,CREL,Caisse de Retraite de la Fonction publique,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crelcaissederetraitedelafonctionpublique
2027,CREN,Conservatoire régional des espaces naturels,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crenconservatoirerégionaldesespacesnaturels
2028,CRENAM,Centre de recherche sur l'environnement et l'aménagement.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crenamcentrederecherchesurlenvironnementetlaménagement
c13,CREOGN,Centre de recherche de l'école des officiers de la gendarmerie nationale,Gendarmerie nationale,https://www.gendarmerie.interieur.gouv.fr/crgn,,,,creogncentrederecherchedelécoledesofficiersdelagendarmerienationale
2029,CREPAC,Caisse de Retraite d’Entreprises Professionnelles Agricoles et Connexes,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crepaccaissederetraitedentreprisesprofessionnellesagricolesetconnexes
2023,CREPS,Centre régional d'éducation physique et sportive,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crepscentrerégionaldéducationphysiqueetsportive
c10,CREPS,"Centre de ressources, d’expertise et de performance sportive",Ministère chargé des Sports,http://www.sports.gouv.fr/organisation/le-ministere/reseau/etablissements-publics-nationaux-locaux-et-operateurs/Centres-de-ressources-d-expertise-et-de-performance-sportive-CREPS,Publié,À vérifier,,crepscentrederessources
2031,CRES,Commission régionale de l’économie solidaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crescommissionrégionaledeléconomiesolidaire
2034,CRESAS,Centre de recherches de l’éducation spécialisée et de l’adaptation scolaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cresascentrederecherchesdeléducationspécialiséeetdeladaptationscolaire
2035,CRESDA,Centre régional d’éducation spécialisée pour déficients auditifs,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cresdacentrerégionaldéducationspécialiséepourdéficientsauditifs
2032,CRESS,Chambre Régionale De L’économie Sociale Et Solidaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cresschambrerégionaledeléconomiesocialeetsolidaire
2033,CRESS,Commission régionale de l’équipement sanitaire et social,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cresscommissionrégionaledeléquipementsanitaireetsocial
2036,CRF,Centre de rééducation fonctionnelle,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crfcentrederééducationfonctionnelle
2037,CRF,Croix rouge française.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crfcroixrougefrançaise
5868,CRG,Commission Rogatoire Générale,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,crgcommissionrogatoiregénérale
5869,CRGN,Centre de Recherche de la Gendarmerie Nationale,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,crgncentrederecherchedelagendarmerienationale
2040,CRH,Caisse de Refinancement Hypothécaire,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crhcaissederefinancementhypothécaire
2041,CRI,Commission régionale d’invalidité,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cricommissionrégionaledinvalidité
6330,CRI,Commission rogatoire internationale.,Me Thibaud Claus,"https://www.village-justice.com/articles/Liste-abreviations-pratique-penale,19516.html",,,,cricommissionrogatoireinternationale
2042,CRIA,Caisse de Retraite Interentreprises Agricole,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,criacaissederetraiteinterentreprisesagricole
2043,CRIAS,Centre régional d’information et d’activité sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,criascentrerégionaldinformationetdactivitésociale
5870,CRICR,Centre Régional d'Information et de Coordination Routière,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,cricrcentrerégionaldinformationetdecoordinationroutière
2044,CRIDEL,Centre de rencontres et d'initiatives pour le développement local,Sénat,https://www.senat.fr/histoire/sigles.html,,,,cridelcentrederencontresetdinitiativespourledéveloppementlocal
2045,CRIGE,Centre Régional de l’Information Géographique,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,crigecentrerégionaldelinformationgéographique
2046,CRII-RAD,Commission de recherche et d'information indépendante sur la radioactivité,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,criiradcommissionderechercheetdinformationindépendantesurlaradioactivité
2039,CRIJ,Centre régional information jeunesse,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,crijcentrerégionalinformationjeunesse
2049,CRIPI,Commission régionale pour l’insertion des populations immigrées,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cripicommissionrégionalepourlinsertiondespopulationsimmigrées
2050,CRIPS,Centres Régionaux d’Information et de Prévention du SIDA,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cripscentresrégionauxdinformationetdepréventiondusida
2051,CRIS,Cellule régionale inter services,CNLES,https://www.cnle.gouv.fr/Sigles-de-l-Administration.html,,,,criscellulerégionaleinterservices
2052,CRISMS,Commission régionale des institutions sociales et médico-sociales,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crismscommissionrégionaledesinstitutionssocialesetmédicosociales
2053,CRITT,Centre régional d'innovation et de transfert technologique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crittcentrerégionaldinnovationetdetransferttechnologique
2054,CRLCC,Centre Régional de Lutte Contre le Cancer,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crlcccentrerégionaldeluttecontrelecancer
2055,CRNK,Centre de Référence National du Kératocône,Keratocone,https://www.keratocone.net/acronymes.html,,,,crnkcentrederéférencenationaldukératocône
5871,CRO,Compte-Rendu Opérationnel,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,crocompterenduopérationnel
2056,CROAT,Centre régional d'observation de l'activité touristique,Sénat,https://www.senat.fr/histoire/sigles.html,,,,croatcentrerégionaldobservationdelactivitétouristique
5872,CROGEND,Centre de Renseignement Opérationnel de la GENDarmerie,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,crogendcentrederenseignementopérationneldelagendarmerie
2057,CROP,Centre de rééducation de l’ouie et de la parole,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,cropcentrederééducationdelouieetdelaparole
2058,CROSMS,Comité Régional de l’Organisation Sanitaire et Médico-Sociale,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crosmscomitérégionaldelorganisationsanitaireetmédicosociale
2047,CROSS,Centre régional opérationnel de surveillance et de sauvetage,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crosscentrerégionalopérationneldesurveillanceetdesauvetage
2060,CROUS,Centre régional des oeuvres universitaires et scolaires,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crouscentrerégionaldesoeuvresuniversitairesetscolaires
2063,CRP,Commissaires aux restructurations et à la préventions des difficultés des entreprise,beta.gouv.fr,https://github.com/betagouv/glossary-bot,"Anciennement Commissaires au Redressement Productif, c",,,crpcommissairesauxrestructurationsetàlapréventionsdesdifficultésdesentreprise
2064,CRP,Centre de Rééducation Professionnel,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crpcentrederééducationprofessionnel
6331,CRP,Crédit de réduction de peine.,Me Thibaud Claus,"https://www.village-justice.com/articles/Liste-abreviations-pratique-penale,19516.html",,,,crpcréditderéductiondepeine
2067,CRPA,Code des Relations entre le Public et l’Administration,beta.gouv.fr,https://github.com/betagouv/glossary-bot,,,,crpacodedesrelationsentrelepublicetladministration
2068,CRPC,Comparution sur reconnaissance préalable de culpabilité,Ministère de la Justice,http://www.justice.gouv.fr/art_pix/Stat_Annuaire_ministere-justice_sigles.pdf,,,,crpccomparutionsurreconnaissancepréalabledeculpabilité
2065,CRPF,Centre régional de la propriété forestière,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crpfcentrerégionaldelapropriétéforestière
5874,CRPJ,Compte-Rendu de Police Judiciaire,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,crpjcompterendudepolicejudiciaire
2070,CRPS,"Centre régional de prévention, d’information, de formation et de lutte contre le SIDA",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crpscentrerégionaldeprévention
2071,CRPS,Commission régionale du patrimoine et des sites.,M. Lafay - CCE-LR,http://www.cce-lrv.com/documents/images/general_photos/151_Fichier.pdf,,,,crpscommissionrégionaledupatrimoineetdessites
2074,CRPV,Centre Régional de Pharmacovigilance,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crpvcentrerégionaldepharmacovigilance
2075,CRQCS,Conseil Régional de la Qualité et de la Coordination des Soins,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crqcsconseilrégionaldelaqualitéetdelacoordinationdessoins
2076,CRR,Commission de recours des réfugiés,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crrcommissionderecoursdesréfugiés
2073,CRRA,Centre de Réception et de Régulation des Appels,DGOS,http://www.metiers-fonctionpubliquehospitaliere.sante.gouv.fr/Lexique-des-abreviations-ou-sigles.html,,,,crracentrederéceptionetderégulationdesappels
2079,CRRFP,"Centre de Réducation, Réadaptation et de Formation Professionnelle",L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crrfpcentrederéducation
2078,CRS,Compagnies républicaines de sécurité,Sénat,https://www.senat.fr/histoire/sigles.html,,,,crscompagniesrépublicainesdesécurité
2080,CRS,Conférence Régionale de Santé,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crsconférencerégionaledesanté
2083,CRSA,Conférence Régionale De Santé Et Autonomie,L. Bohu - maraudes.fr,http://maraudes.fr/glossaire-sigles-social-de-sante-de-ladministration/,,,,crsaconférencerégionaledesantéetautonomie
5875,CRT,Commission Rogatoire Technique,Denis Merigoux,https://gist.github.com/ColinMaudry/fe30f024d3cea20d1f6ccd579d9acd3f#file-gendarmerie-csv,,,,crtcommissionrogatoiretechnique
